antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'其他蔬菜', '全脂牛奶'})",frozenset({'酸奶'}),0.07483477376715811,0.13950177935943062,0.02226741230299949,0.2975543478260869,2.132978870896184,0.011827828204520493,1.225003269615975
frozenset({'全脂牛奶'}),frozenset({'其他蔬菜'}),0.25551601423487547,0.1934926283680732,0.07483477376715811,0.2928770393951452,1.5136340948246205,0.025394308582718045,1.140547566072612
frozenset({'水果/蔬菜汁'}),frozenset({'其他蔬菜'}),0.0722928317234367,0.1934926283680732,0.021047280122013217,0.2911392405063291,1.5046528798632406,0.007059150099674626,1.1377514706950396
frozenset({'酸奶油'}),frozenset({'酸奶'}),0.07168276563294357,0.13950177935943062,0.02074224707676665,0.2893617021276596,2.0742509769865394,0.010742373721565982,1.210880729643915
frozenset({'香肠'}),frozenset({'其他蔬菜'}),0.09395017793594305,0.1934926283680732,0.026944585663446874,0.2867965367965368,1.4822091116100575,0.008765918798973094,1.1308236895112296
frozenset({'热带水果'}),frozenset({'酸奶'}),0.10493136756481952,0.13950177935943062,0.029283172343670564,0.27906976744186046,2.0004746084480303,0.014645059857759797,1.1935943060498222
frozenset({'仁果类水果'}),frozenset({'热带水果'}),0.07564819522114896,0.10493136756481952,0.02043721403152008,0.2701612903225806,2.5746475681420353,0.012499345453154474,1.2263923803531753
frozenset({'瓶装水'}),frozenset({'苏打'}),0.11052364006100661,0.17437722419928825,0.028978139298423997,0.2621895124195032,1.5035765916302124,0.009705333736184412,1.1190174031114386
frozenset({'柑橘类水果'}),frozenset({'酸奶'}),0.08276563294356888,0.13950177935943062,0.021657346212506354,0.2616707616707617,1.8757521436092865,0.010111393147068985,1.1654668079890573
frozenset({'香肠'}),frozenset({'苏打'}),0.09395017793594305,0.17437722419928825,0.024300965937976614,0.25865800865800864,1.483324498630621,0.007918194696477646,1.1136867807881132
frozenset({'瓶装啤酒'}),frozenset({'全脂牛奶'}),0.08052872394509406,0.25551601423487547,0.02043721403152008,0.2537878787878788,0.9932366843926732,-0.0001391645423509287,0.9976841230558015
frozenset({'糕点'}),frozenset({'其他蔬菜'}),0.08896797153024912,0.1934926283680732,0.02257244534824606,0.2537142857142857,1.3112348922753547,0.005357798696282251,1.0806951763827504
frozenset({'购物袋'}),frozenset({'苏打'}),0.09852567361464158,0.17437722419928825,0.024605998983223184,0.2497420020639835,1.4321939302036606,0.007425365505936931,1.1004518153382252
frozenset({'购物袋'}),frozenset({'全脂牛奶'}),0.09852567361464158,0.25551601423487547,0.024504321301474327,0.24871001031991746,0.9733636894136045,-0.0006705661203451237,0.9909409096241837
frozenset({'酸奶'}),frozenset({'面包卷'}),0.13950177935943062,0.18393492628368074,0.03436705643111337,0.2463556851311953,1.339363274331291,0.0087078069281942,1.0828252235384817
frozenset({'其他蔬菜'}),frozenset({'根茎类蔬菜'}),0.1934926283680732,0.10899847483477376,0.047381799694966954,0.24487651077246453,2.2466049285887957,0.026291398311075295,1.1799414769585426
frozenset({'根茎类蔬菜'}),frozenset({'酸奶'}),0.10899847483477376,0.13950177935943062,0.025826131164209457,0.2369402985074627,1.6984750989948219,0.010620649977294398,1.1276944896414307
frozenset({'糕点'}),frozenset({'苏打'}),0.08896797153024912,0.17437722419928825,0.021047280122013217,0.23657142857142854,1.3566647230320699,0.0055332922039270736,1.0814669593197945
frozenset({'糕点'}),frozenset({'面包卷'}),0.08896797153024912,0.18393492628368074,0.02094560244026436,0.2354285714285714,1.2799557766721943,0.004581285155239381,1.0673496853539304
frozenset({'购物袋'}),frozenset({'其他蔬菜'}),0.09852567361464158,0.1934926283680732,0.023182511438739197,0.23529411764705885,1.21603659855955,0.004118519889307278,1.054663485980212
frozenset({'热带水果'}),frozenset({'面包卷'}),0.10493136756481952,0.18393492628368074,0.024605998983223184,0.23449612403100775,1.274886334906004,0.005305455625342296,1.0660495646522044
frozenset({'面包卷'}),frozenset({'其他蔬菜'}),0.18393492628368074,0.1934926283680732,0.042602948652770714,0.23161967938087338,1.1970465300635258,0.007012896317453533,1.0496200253828456
frozenset({'苏打'}),frozenset({'全脂牛奶'}),0.17437722419928825,0.25551601423487547,0.040061006609049314,0.22973760932944606,0.8991123707740158,-0.004495166691694093,0.9665329565383713
frozenset({'瓶装水'}),frozenset({'其他蔬菜'}),0.11052364006100661,0.1934926283680732,0.024809354346720894,0.22447102115915363,1.1601011524436553,0.0034238447345098545,1.0399448552359483
frozenset({'其他蔬菜'}),frozenset({'酸奶'}),0.1934926283680732,0.13950177935943062,0.04341637010676157,0.22438255386232264,1.6084565723294044,0.016423804156482313,1.10943639151694
frozenset({'根茎类蔬菜'}),frozenset({'面包卷'}),0.10899847483477376,0.18393492628368074,0.024300965937976614,0.22294776119402987,1.2121012887469782,0.00425233950420887,1.0502061933059954
frozenset({'全脂牛奶'}),frozenset({'面包卷'}),0.25551601423487547,0.18393492628368074,0.05663446873411286,0.22164743334659767,1.2050317893663836,0.009636149491521126,1.0484517025813447
frozenset({'其他蔬菜'}),frozenset({'面包卷'}),0.1934926283680732,0.18393492628368074,0.042602948652770714,0.22017866526537044,1.1970465300635258,0.007012896317453533,1.046476977952935
frozenset({'苏打'}),frozenset({'面包卷'}),0.17437722419928825,0.18393492628368074,0.03833248601931876,0.21982507288629738,1.1951241524802292,0.006258424140669808,1.0460026916468517
frozenset({'全脂牛奶'}),frozenset({'酸奶'}),0.25551601423487547,0.13950177935943062,0.05602440264361973,0.21925984878631116,1.5717351405345263,0.020379464003024997,1.1021569971813203
frozenset({'瓶装水'}),frozenset({'面包卷'}),0.11052364006100661,0.18393492628368074,0.024199288256227757,0.21895124195032198,1.1903733911450616,0.003870130669002443,1.0448324324259588
frozenset({'根茎类蔬菜'}),"frozenset({'其他蔬菜', '全脂牛奶'})",0.10899847483477376,0.07483477376715811,0.023182511438739197,0.2126865671641791,2.84208204899416,0.015025635233513626,1.1750913773952685
frozenset({'酸奶'}),frozenset({'热带水果'}),0.13950177935943062,0.10493136756481952,0.029283172343670564,0.20991253644314867,2.0004746084480303,0.014645059857759797,1.1328728447426821
frozenset({'面包卷'}),frozenset({'苏打'}),0.18393492628368074,0.17437722419928825,0.03833248601931876,0.2084024322830293,1.1951241524802292,0.006258424140669808,1.0429829618879103
frozenset({'瓶装水'}),frozenset({'酸奶'}),0.11052364006100661,0.13950177935943062,0.022979156075241484,0.20791168353265868,1.4903873232825786,0.0075609116254498135,1.0863665108435527
frozenset({'热带水果'}),frozenset({'根茎类蔬菜'}),0.10493136756481952,0.10899847483477376,0.021047280122013217,0.2005813953488372,1.8402220366192295,0.00960992109512084,1.1145619078430467
frozenset({'热带水果'}),frozenset({'苏打'}),0.10493136756481952,0.17437722419928825,0.020843924758515507,0.1986434108527132,1.1391591520329063,0.002546284151127051,1.0302813840705376
frozenset({'酸奶'}),frozenset({'苏打'}),0.13950177935943062,0.17437722419928825,0.027351296390442297,0.19606413994169095,1.1243678229309215,0.0030253633348832215,1.0269759278318917
frozenset({'热带水果'}),frozenset({'仁果类水果'}),0.10493136756481952,0.07564819522114896,0.02043721403152008,0.1947674418604651,2.5746475681420353,0.012499345453154474,1.147931483191064
frozenset({'根茎类蔬菜'}),frozenset({'热带水果'}),0.10899847483477376,0.10493136756481952,0.021047280122013217,0.19309701492537312,1.8402220366192292,0.00960992109512084,1.1092642473647554
frozenset({'全脂牛奶'}),frozenset({'根茎类蔬菜'}),0.25551601423487547,0.10899847483477376,0.048906964921199794,0.19140469558296855,1.75603095247994,0.021056109073738026,1.1019128113879004
frozenset({'苏打'}),frozenset({'其他蔬菜'}),0.17437722419928825,0.1934926283680732,0.032740213523131674,0.18775510204081633,0.9703475715036408,-0.0010004939147173902,0.9929362113056385
frozenset({'面包卷'}),frozenset({'酸奶'}),0.18393492628368074,0.13950177935943062,0.03436705643111337,0.18684355997788832,1.339363274331291,0.0087078069281942,1.0582197696388784
frozenset({'其他蔬菜'}),frozenset({'热带水果'}),0.1934926283680732,0.10493136756481952,0.035892221657346214,0.18549658434051497,1.7677896385551983,0.015588775548972898,1.0989132951768699
frozenset({'酸奶'}),frozenset({'根茎类蔬菜'}),0.13950177935943062,0.10899847483477376,0.025826131164209457,0.18513119533527697,1.6984750989948219,0.010620649977294398,1.0934294208646604
frozenset({'其他蔬菜'}),frozenset({'苏打'}),0.1934926283680732,0.17437722419928825,0.032740213523131674,0.16920651602732528,0.9703475715036409,-0.0010004939147173902,0.9937761811187568
frozenset({'面包卷'}),frozenset({'香肠'}),0.18393492628368074,0.09395017793594305,0.030604982206405694,0.1663902708678828,1.771047958858904,0.013324263153419318,1.086899289200185
frozenset({'苏打'}),frozenset({'瓶装水'}),0.17437722419928825,0.11052364006100661,0.028978139298423997,0.1661807580174927,1.5035765916302124,0.009705333736184412,1.0667496204862754
frozenset({'全脂牛奶'}),frozenset({'热带水果'}),0.25551601423487547,0.10493136756481952,0.04229791560752415,0.16553919617986468,1.5775949558420244,0.015486270799146773,1.0726311269955213
frozenset({'酸奶'}),frozenset({'瓶装水'}),0.13950177935943062,0.11052364006100661,0.022979156075241484,0.16472303206997083,1.4903873232825788,0.0075609116254498135,1.0648879283039259
frozenset({'酸奶'}),"frozenset({'其他蔬菜', '全脂牛奶'})",0.13950177935943062,0.07483477376715811,0.02226741230299949,0.1596209912536443,2.132978870896184,0.011827828204520493,1.1008904513369115
frozenset({'苏打'}),frozenset({'酸奶'}),0.17437722419928825,0.13950177935943062,0.027351296390442297,0.15685131195335278,1.1243678229309215,0.0030253633348832215,1.0205770735813116
frozenset({'全脂牛奶'}),frozenset({'苏打'}),0.25551601423487547,0.17437722419928825,0.040061006609049314,0.15678471945881414,0.8991123707740158,-0.004495166691694093,0.9791364018816369
frozenset({'酸奶'}),frozenset({'柑橘类水果'}),0.13950177935943062,0.08276563294356888,0.021657346212506354,0.15524781341107868,1.875752143609286,0.010111393147068985,1.0858028918045068
frozenset({'其他蔬菜'}),frozenset({'酸奶油'}),0.1934926283680732,0.07168276563294357,0.02887646161667514,0.14923804519180242,2.081923651718265,0.0150063748856643,1.0911597881411417
frozenset({'其他蔬菜'}),frozenset({'柑橘类水果'}),0.1934926283680732,0.08276563294356888,0.02887646161667514,0.14923804519180242,1.803140263466065,0.01286192175987681,1.078132798337485
frozenset({'酸奶'}),frozenset({'酸奶油'}),0.13950177935943062,0.07168276563294357,0.02074224707676665,0.14868804664723032,2.0742509769865394,0.010742373721565982,1.090454833520207
frozenset({'苏打'}),frozenset({'购物袋'}),0.17437722419928825,0.09852567361464158,0.024605998983223184,0.14110787172011663,1.4321939302036606,0.007425365505936931,1.0495780514262658
frozenset({'苏打'}),frozenset({'香肠'}),0.17437722419928825,0.09395017793594305,0.024300965937976614,0.13935860058309038,1.483324498630621,0.007918194696477646,1.0527611414904183
frozenset({'其他蔬菜'}),frozenset({'香肠'}),0.1934926283680732,0.09395017793594305,0.026944585663446874,0.13925380977404098,1.4822091116100575,0.008765918798973094,1.052632973985287
frozenset({'其他蔬菜'}),frozenset({'仁果类水果'}),0.1934926283680732,0.07564819522114896,0.026131164209456024,0.1350499211770888,1.7852365252374574,0.011493796084814796,1.0686764790365453
frozenset({'全脂牛奶'}),frozenset({'瓶装水'}),0.25551601423487547,0.11052364006100661,0.03436705643111337,0.13450059689614005,1.2169396232507244,0.0061264964439949506,1.027703031046754
frozenset({'面包卷'}),frozenset({'热带水果'}),0.18393492628368074,0.10493136756481952,0.024605998983223184,0.1337755666113875,1.274886334906004,0.005305455625342296,1.033298759460907
frozenset({'面包卷'}),frozenset({'根茎类蔬菜'}),0.18393492628368074,0.10899847483477376,0.024300965937976614,0.13211719181868434,1.2121012887469782,0.00425233950420887,1.026638063072544
frozenset({'面包卷'}),frozenset({'瓶装水'}),0.18393492628368074,0.11052364006100661,0.024199288256227757,0.13156440022111662,1.1903733911450616,0.003870130669002443,1.024228348268389
frozenset({'全脂牛奶'}),frozenset({'糕点'}),0.25551601423487547,0.08896797153024912,0.033248601931875954,0.1301233585356148,1.4625865499403103,0.010515860451904824,1.0473117509352625
frozenset({'其他蔬菜'}),frozenset({'瓶装水'}),0.1934926283680732,0.11052364006100661,0.024809354346720894,0.1282186022070415,1.1601011524436553,0.0034238447345098545,1.020297476168719
frozenset({'全脂牛奶'}),frozenset({'酸奶油'}),0.25551601423487547,0.07168276563294357,0.032231825114387394,0.12614405093513728,1.7597542424781207,0.013915730550524943,1.0623229553572007
frozenset({'苏打'}),frozenset({'糕点'}),0.17437722419928825,0.08896797153024912,0.021047280122013217,0.1206997084548105,1.3566647230320699,0.0055332922039270736,1.0360874859586358
frozenset({'其他蔬菜'}),frozenset({'购物袋'}),0.1934926283680732,0.09852567361464158,0.023182511438739197,0.11981082501313715,1.21603659855955,0.004118519889307278,1.0241824734993057
frozenset({'其他蔬菜'}),"frozenset({'根茎类蔬菜', '全脂牛奶'})",0.1934926283680732,0.048906964921199794,0.023182511438739197,0.11981082501313715,2.4497701954349353,0.013719374250631092,1.0805552511969891
frozenset({'苏打'}),frozenset({'热带水果'}),0.17437722419928825,0.10493136756481952,0.020843924758515507,0.11953352769679301,1.1391591520329063,0.002546284151127051,1.0165845726002216
frozenset({'全脂牛奶'}),frozenset({'柑橘类水果'}),0.25551601423487547,0.08276563294356888,0.030503304524656837,0.11937922801432549,1.4423767905662055,0.009355359879289413,1.0415770286546822
frozenset({'全脂牛奶'}),frozenset({'仁果类水果'}),0.25551601423487547,0.07564819522114896,0.030096593797661414,0.1177875049741345,1.5570431605115762,0.010767268470691677,1.0477654873293878
frozenset({'全脂牛奶'}),frozenset({'本地蛋类'}),0.25551601423487547,0.06344687341128623,0.029994916115912557,0.11738957421408674,1.8502026640954214,0.013783223906196004,1.061117225932118
frozenset({'全脂牛奶'}),frozenset({'香肠'}),0.25551601423487547,0.09395017793594305,0.0298932384341637,0.11699164345403898,1.2452519625221574,0.005887463431314192,1.026094277984216
frozenset({'其他蔬菜'}),frozenset({'糕点'}),0.1934926283680732,0.08896797153024912,0.02257244534824606,0.11665790856542302,1.3112348922753547,0.005357798696282251,1.031346787732264
frozenset({'其他蔬菜'}),"frozenset({'酸奶', '全脂牛奶'})",0.1934926283680732,0.05602440264361973,0.02226741230299949,0.11508145034156594,2.0541307878571704,0.01142710338273428,1.06673726945914
frozenset({'其他蔬菜'}),frozenset({'本地蛋类'}),0.1934926283680732,0.06344687341128623,0.02226741230299949,0.11508145034156594,1.8138238206879822,0.0099909100049133,1.0583495248802388
frozenset({'面包卷'}),frozenset({'糕点'}),0.18393492628368074,0.08896797153024912,0.02094560244026436,0.11387506909894968,1.2799557766721943,0.004581285155239381,1.028107884904416
frozenset({'其他蔬菜'}),frozenset({'猪肉'}),0.1934926283680732,0.05765124555160142,0.021657346212506354,0.11192853389385181,1.9414764212452074,0.010502255182033807,1.061118153677694
frozenset({'其他蔬菜'}),frozenset({'水果/蔬菜汁'}),0.1934926283680732,0.0722928317234367,0.021047280122013217,0.10877561744613767,1.5046528798632406,0.007059150099674626,1.0409355785556014
frozenset({'全脂牛奶'}),frozenset({'黄油'}),0.25551601423487547,0.05541433655312659,0.02755465175394001,0.1078392359729407,1.9460530014566455,0.013395401346415137,1.0587617182167677
frozenset({'全脂牛奶'}),frozenset({'报纸'}),0.25551601423487547,0.07981698017285206,0.027351296390442297,0.10704337445284519,1.3411103028582578,0.0069567797484110586,1.0304901643607944
frozenset({'全脂牛奶'}),frozenset({'水果/蔬菜汁'}),0.25551601423487547,0.0722928317234367,0.026639552618200304,0.10425785913251093,1.4421604002366315,0.008167576398475197,1.0356855237134623
frozenset({'其他蔬菜'}),frozenset({'黄油'}),0.1934926283680732,0.05541433655312659,0.020030503304524657,0.10352075669994745,1.868122279163272,0.0093082376755872,1.0536614991438453
frozenset({'全脂牛奶'}),frozenset({'凝乳'}),0.25551601423487547,0.05327910523640061,0.026131164209456024,0.10226820533227217,1.919480533287971,0.012517499597450459,1.0545698619418995
